CaseID	weight2	contest_no	FeatEd	FeatGender	FeatCountry	FeatReason	FeatJob	FeatExp	FeatPlans	FeatTrips	FeatLang	Chosen_Immigrant	Support_Admission	Rating_Immigrant	W1_Q1	W1_Q2	W1_Q3	W1_Q4	W1_Q5	W1_Q6	W1_Q7	W1_Q8a	W1_Q8b	W2_Q16	ppage	ppeducat	ppethm	ppgender	ppincimp	ppstaten	Party_ID	Ideology	Panel_Tenure_Months	OCC_GA	OCC_WA	OCC_NU	OCC_CC	OCC_JA	OCC_CO	OCC_FA	OCC_RS	OCC_DR	OCC_CP	OCC_TE	FB09	fisexp1	fisexp2	censusgroup
467	0.78	5	5	1	10.0	1	10.0	4	3	4.0	4	1.0	0	3	4	2	3	2	50	50	50	50		5	60	1	1	2	9	62	3	6	5	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
467	0.78	5	1	2	8.0	3	3.0	2	3	2.0	4	0.0	0	1	4	2	3	2	50	50	50	50		5	60	1	1	2	9	62	3	6	5	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
468	1.06	1	1	1	8.0	1	1.0	4	1	5.0	3	0.0	1	5	5	3	5	3	60	50	80	60		3	23	4	3	1	15	23	6	4	28	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
468	1.06	1	7	2	1.0	2	3.0	4	1	1.0	1	1.0	1	5	5	3	5	3	60	50	80	60		3	23	4	3	1	15	23	6	4	28	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
468	1.06	2	4	1	3.0	1	9.0	1	4	1.0	3	0.0	1	5	5	3	5	3	60	50	80	60		3	23	4	3	1	15	23	6	4	28	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
468	1.06	2	7	2	1.0	1	11.0	2	4	4.0	1	1.0	1	5	5	3	5	3	60	50	80	60		3	23	4	3	1	15	23	6	4	28	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
468	1.06	3	5	2	8.0	1	3.0	4	3	2.0	1	0.0	1	5	5	3	5	3	60	50	80	60		3	23	4	3	1	15	23	6	4	28	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
468	1.06	3	2	2	5.0	2	4.0	3	1	2.0	4	1.0	1	5	5	3	5	3	60	50	80	60		3	23	4	3	1	15	23	6	4	28	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
468	1.06	4	4	1	10.0	1	7.0	2	3	2.0	2	0.0	1	6	5	3	5	3	60	50	80	60		3	23	4	3	1	15	23	6	4	28	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
468	1.06	4	3	1	8.0	3	6.0	2	4	2.0	2	1.0	1	6	5	3	5	3	60	50	80	60		3	23	4	3	1	15	23	6	4	28	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
468	1.06	5	5	2	7.0	3	7.0	3	1	5.0	1	0.0	1	6	5	3	5	3	60	50	80	60		3	23	4	3	1	15	23	6	4	28	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
468	1.06	5	5	1	1.0	2	8.0	4	4	2.0	2	1.0	1	5	5	3	5	3	60	50	80	60		3	23	4	3	1	15	23	6	4	28	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	3.0
469	0.62	1	4	1	4.0	1	1.0	1	4	5.0	1	1.0	1	5	5	4	4	1	90	80	75	80			67	3	4	1	13	93	7	6	54	0	0	0	0	0	0	0	0	0	0	0	0.15965223	1.0	2.0	1.0
469	0.62	1	2	2	8.0	2	3.0	4	2	3.0	1	0.0	0	4	5	4	4	1	90	80	75	80			67	3	4	1	13	93	7	6	54	0	0	0	0	0	0	0	0	0	0	0	0.15965223	1.0	2.0	1.0
469	0.62	2	1	2	5.0	1	3.0	1	1	4.0	3	1.0	0	4	5	4	4	1	90	80	75	80			67	3	4	1	13	93	7	6	54	0	0	0	0	0	0	0	0	0	0	0	0.15965223	1.0	2.0	1.0
469	0.62	2	6	2	2.0	2	1.0	2	3	1.0	3	0.0	0	3	5	4	4	1	90	80	75	80			67	3	4	1	13	93	7	6	54	0	0	0	0	0	0	0	0	0	0	0	0.15965223	1.0	2.0	1.0
469	0.62	3	2	2	1.0	2	9.0	4	4	2.0	2	1.0	0	4	5	4	4	1	90	80	75	80			67	3	4	1	13	93	7	6	54	0	0	0	0	0	0	0	0	0	0	0	0.15965223	1.0	2.0	1.0
469	0.62	3	1	1	4.0	2	6.0	4	3	3.0	4	0.0	0	3	5	4	4	1	90	80	75	80			67	3	4	1	13	93	7	6	54	0	0	0	0	0	0	0	0	0	0	0	0.15965223	1.0	2.0	1.0
469	0.62	4	1	1	5.0	2	6.0	3	1	2.0	4	0.0	0	4	5	4	4	1	90	80	75	80			67	3	4	1	13	93	7	6	54	0	0	0	0	0	0	0	0	0	0	0	0.15965223	1.0	2.0	1.0
469	0.62	4	6	2	8.0	3	6.0	2	1	1.0	2	1.0	0	3	5	4	4	1	90	80	75	80			67	3	4	1	13	93	7	6	54	0	0	0	0	0	0	0	0	0	0	0	0.15965223	1.0	2.0	1.0
469	0.62	5	2	1	2.0	1	3.0	2	3	3.0	4	1.0	1	5	5	4	4	1	90	80	75	80			67	3	4	1	13	93	7	6	54	0	0	0	0	0	0	0	0	0	0	0	0.15965223	1.0	2.0	1.0
469	0.62	5	4	1	10.0	3	4.0	2	3	5.0	2	0.0	0	4	5	4	4	1	90	80	75	80			67	3	4	1	13	93	7	6	54	0	0	0	0	0	0	0	0	0	0	0	0.15965223	1.0	2.0	1.0
470	0.38	1	3	2	10.0	2	7.0	3	1	4.0	4	1.0	1	7	4	1	3	3	100	50	100	100		3	42	4	1	2	14	31	7	1	70	0	0	0	0	0	0	0	0	0	0	0	0.09646204	1.0	1.0	1.0
470	0.38	1	7	2	4.0	1	4.0	4	4	5.0	3	0.0	1	7	4	1	3	3	100	50	100	100		3	42	4	1	2	14	31	7	1	70	0	0	0	0	0	0	0	0	0	0	0	0.09646204	1.0	1.0	1.0
470	0.38	2	2	2	1.0	1	2.0	2	3	2.0	1	1.0	1	7	4	1	3	3	100	50	100	100		3	42	4	1	2	14	31	7	1	70	0	0	0	0	0	0	0	0	0	0	0	0.09646204	1.0	1.0	1.0
470	0.38	2	7	2	10.0	2	4.0	4	2	3.0	4	0.0	1	7	4	1	3	3	100	50	100	100		3	42	4	1	2	14	31	7	1	70	0	0	0	0	0	0	0	0	0	0	0	0.09646204	1.0	1.0	1.0
470	0.38	3	5	2	10.0	2	9.0	2	4	2.0	4	0.0	1	7	4	1	3	3	100	50	100	100		3	42	4	1	2	14	31	7	1	70	0	0	0	0	0	0	0	0	0	0	0	0.09646204	1.0	1.0	1.0
470	0.38	3	7	1	1.0	1	3.0	1	2	4.0	3	1.0	1	7	4	1	3	3	100	50	100	100		3	42	4	1	2	14	31	7	1	70	0	0	0	0	0	0	0	0	0	0	0	0.09646204	1.0	1.0	1.0
470	0.38	4	1	2	5.0	1	2.0	1	3	4.0	3	1.0	1	7	4	1	3	3	100	50	100	100		3	42	4	1	2	14	31	7	1	70	0	0	0	0	0	0	0	0	0	0	0	0.09646204	1.0	1.0	1.0
470	0.38	4	7	2	5.0	1	7.0	3	4	1.0	2	0.0	1	7	4	1	3	3	100	50	100	100		3	42	4	1	2	14	31	7	1	70	0	0	0	0	0	0	0	0	0	0	0	0.09646204	1.0	1.0	1.0
470	0.38	5	4	1	8.0	2	2.0	1	1	5.0	1	1.0	1	7	4	1	3	3	100	50	100	100		3	42	4	1	2	14	31	7	1	70	0	0	0	0	0	0	0	0	0	0	0	0.09646204	1.0	1.0	1.0
470	0.38	5	7	1	9.0	2	8.0	2	4	2.0	2	0.0	1	7	4	1	3	3	100	50	100	100		3	42	4	1	2	14	31	7	1	70	0	0	0	0	0	0	0	0	0	0	0	0.09646204	1.0	1.0	1.0
471		1																																														2.0
471		1																																														2.0
471		2																																														2.0
471		2																																														2.0
471		3																																														2.0
471		3																																														2.0
471		4																																														2.0
471		4																																														2.0
471		5																																														2.0
471		5																																														2.0
472	1.4	1	2	2	3.0	2	9.0	3	3	1.0	2	1.0	1	5	4	4	4	3	55	50	60	60		3	55	3	1	1	16	22	6	4	78	0	0	0	0	0	0	0	0	0	1	0	0.13734278	2.0	2.0	
472	1.4	1	5	2	7.0	1	6.0	1	1	1.0	2	0.0	1	5	4	4	4	3	55	50	60	60		3	55	3	1	1	16	22	6	4	78	0	0	0	0	0	0	0	0	0	1	0	0.13734278	2.0	2.0	
472	1.4	2	6	2	3.0	1	8.0	3	4	3.0	2	0.0	1	5	4	4	4	3	55	50	60	60		3	55	3	1	1	16	22	6	4	78	0	0	0	0	0	0	0	0	0	1	0	0.13734278	2.0	2.0	
472	1.4	2	4	2	5.0	1	4.0	4	2	1.0	1	1.0	1	5	4	4	4	3	55	50	60	60		3	55	3	1	1	16	22	6	4	78	0	0	0	0	0	0	0	0	0	1	0	0.13734278	2.0	2.0	
472	1.4	3	1	1	7.0	3	4.0	2	1	3.0	4	1.0	1	5	4	4	4	3	55	50	60	60		3	55	3	1	1	16	22	6	4	78	0	0	0	0	0	0	0	0	0	1	0	0.13734278	2.0	2.0	
472	1.4	3	1	2	4.0	1	6.0	4	3	4.0	1	0.0	1	5	4	4	4	3	55	50	60	60		3	55	3	1	1	16	22	6	4	78	0	0	0	0	0	0	0	0	0	1	0	0.13734278	2.0	2.0	
472	1.4	4	3	2	5.0	1	7.0	2	4	3.0	1	1.0	1	5	4	4	4	3	55	50	60	60		3	55	3	1	1	16	22	6	4	78	0	0	0	0	0	0	0	0	0	1	0	0.13734278	2.0	2.0	
472	1.4	4	5	2	7.0	2	4.0	4	4	5.0	4	0.0	1	5	4	4	4	3	55	50	60	60		3	55	3	1	1	16	22	6	4	78	0	0	0	0	0	0	0	0	0	1	0	0.13734278	2.0	2.0	
472	1.4	5	1	1	3.0	2	9.0	3	3	5.0	4	0.0	1	5	4	4	4	3	55	50	60	60		3	55	3	1	1	16	22	6	4	78	0	0	0	0	0	0	0	0	0	1	0	0.13734278	2.0	2.0	
472	1.4	5	5	2	6.0	1	3.0	4	2	1.0	2	1.0	1	5	4	4	4	3	55	50	60	60		3	55	3	1	1	16	22	6	4	78	0	0	0	0	0	0	0	0	0	1	0	0.13734278	2.0	2.0	
473		1																																														3.0
473		1																																														3.0
473		2																																														3.0
473		2																																														3.0
473		3																																														3.0
473		3																																														3.0
473		4																																														3.0
473		4																																														3.0
473		5																																														3.0
473		5																																														3.0
474	2.74	1	5	1	1.0	2	6.0	3	3	2.0	4	0.0	0	4		1									38	3	2	1	15	58	7	6	11													1.0	1.0	3.0
474	2.74	1	6	1	1.0	1	6.0	3	3	4.0	1	1.0	0	4		1									38	3	2	1	15	58	7	6	11													1.0	1.0	3.0
474	2.74	2	6	2	9.0	1	3.0	4	4	3.0	4	0.0	0	1		1									38	3	2	1	15	58	7	6	11													1.0	1.0	3.0
474	2.74	2	1	1	10.0	3	9.0	2	1	4.0	4	1.0	0	1		1									38	3	2	1	15	58	7	6	11													1.0	1.0	3.0
474	2.74	3	2	1	2.0	2	1.0	4	3	5.0	2	1.0	0	1		1									38	3	2	1	15	58	7	6	11													1.0	1.0	3.0
474	2.74	3	3	2	4.0	1	1.0	2	2	5.0	4	0.0	0	1		1									38	3	2	1	15	58	7	6	11													1.0	1.0	3.0
474	2.74	4	5	1	4.0	2	2.0	2	4	2.0	1	1.0	0	1		1									38	3	2	1	15	58	7	6	11													1.0	1.0	3.0
474	2.74	4	1	1	4.0	1	1.0	4	4	1.0	1	0.0	0	1		1									38	3	2	1	15	58	7	6	11													1.0	1.0	3.0
474	2.74	5	3	2	9.0	2	2.0	2	2	2.0	3	0.0	0	1		1									38	3	2	1	15	58	7	6	11													1.0	1.0	3.0
474	2.74	5	4	1	5.0	2	2.0	3	1	4.0	2	1.0	0	1		1									38	3	2	1	15	58	7	6	11													1.0	1.0	3.0
475	0.71	1	7	2	4.0	1	9.0	3	4	1.0	1	1.0	1	7	4	2	2	5	85	65	75	85		5	60	2	1	2	8	23	6	4	17	0	0	0	0	0	0	0	0	0	0	0	0.058380287	1.0	1.0	1.0
475	0.71	1	2	2	7.0	1	2.0	3	2	4.0	4	0.0	1	6	4	2	2	5	85	65	75	85		5	60	2	1	2	8	23	6	4	17	0	0	0	0	0	0	0	0	0	0	0	0.058380287	1.0	1.0	1.0
475	0.71	2	7	1	3.0	1	5.0	2	4	3.0	2	0.0	1	5	4	2	2	5	85	65	75	85		5	60	2	1	2	8	23	6	4	17	0	0	0	0	0	0	0	0	0	0	0	0.058380287	1.0	1.0	1.0
475	0.71	2	5	2	4.0	2	3.0	2	1	4.0	2	1.0	0	1	4	2	2	5	85	65	75	85		5	60	2	1	2	8	23	6	4	17	0	0	0	0	0	0	0	0	0	0	0	0.058380287	1.0	1.0	1.0
475	0.71	3	1	1	1.0	1	2.0	2	2	3.0	3	1.0	0	3	4	2	2	5	85	65	75	85		5	60	2	1	2	8	23	6	4	17	0	0	0	0	0	0	0	0	0	0	0	0.058380287	1.0	1.0	1.0
475	0.71	3	1	1	2.0	1	2.0	2	3	1.0	4	0.0	0	2	4	2	2	5	85	65	75	85		5	60	2	1	2	8	23	6	4	17	0	0	0	0	0	0	0	0	0	0	0	0.058380287	1.0	1.0	1.0
475	0.71	4	2	1	5.0	1	1.0	2	3	4.0	3	0.0	0	1	4	2	2	5	85	65	75	85		5	60	2	1	2	8	23	6	4	17	0	0	0	0	0	0	0	0	0	0	0	0.058380287	1.0	1.0	1.0
475	0.71	4	5	1	6.0	2	6.0	3	4	3.0	1	1.0	0	1	4	2	2	5	85	65	75	85		5	60	2	1	2	8	23	6	4	17	0	0	0	0	0	0	0	0	0	0	0	0.058380287	1.0	1.0	1.0
475	0.71	5	5	1	2.0	1	11.0	4	1	3.0	2	1.0	1	7	4	2	2	5	85	65	75	85		5	60	2	1	2	8	23	6	4	17	0	0	0	0	0	0	0	0	0	0	0	0.058380287	1.0	1.0	1.0
475	0.71	5	4	1	10.0	2	4.0	3	4	3.0	4	0.0	0	1	4	2	2	5	85	65	75	85		5	60	2	1	2	8	23	6	4	17	0	0	0	0	0	0	0	0	0	0	0	0.058380287	1.0	1.0	1.0
476		1																																														3.0
476		1																																														3.0
476		2																																														3.0
476		2																																														3.0
476		3																																														3.0
476		3																																														3.0
476		4																																														3.0
476		4																																														3.0
476		5																																														3.0
476		5																																														3.0
477		1																																														3.0
477		1																																														3.0
477		2																																														3.0
477		2																																														3.0
477		3																																														3.0
477		3																																														3.0
477		4																																														3.0
477		4																																														3.0
477		5																																														3.0
477		5																																														3.0
478	0.75	1	5	1	5.0	2	3.0	3	2	1.0	4	0.0	1	5	2	2	2	2	100	90	100	100		2	33	4	1	1	16	22	6	4	22	0	0	0	0	0	0	0	0	0	0	1	0.09350198	2.0	2.0	
478	0.75	1	3	2	7.0	2	4.0	2	2	4.0	3	1.0	1	5	2	2	2	2	100	90	100	100		2	33	4	1	1	16	22	6	4	22	0	0	0	0	0	0	0	0	0	0	1	0.09350198	2.0	2.0	
478	0.75	2	1	1	7.0	3	3.0	4	2	2.0	3	1.0	0	4	2	2	2	2	100	90	100	100		2	33	4	1	1	16	22	6	4	22	0	0	0	0	0	0	0	0	0	0	1	0.09350198	2.0	2.0	
478	0.75	2	6	2	4.0	2	4.0	4	2	4.0	1	0.0	1	5	2	2	2	2	100	90	100	100		2	33	4	1	1	16	22	6	4	22	0	0	0	0	0	0	0	0	0	0	1	0.09350198	2.0	2.0	
478	0.75	3	3	1	1.0	2	4.0	4	2	2.0	3	0.0	0	4	2	2	2	2	100	90	100	100		2	33	4	1	1	16	22	6	4	22	0	0	0	0	0	0	0	0	0	0	1	0.09350198	2.0	2.0	
478	0.75	3	1	1	8.0	3	1.0	1	4	2.0	4	1.0	1	5	2	2	2	2	100	90	100	100		2	33	4	1	1	16	22	6	4	22	0	0	0	0	0	0	0	0	0	0	1	0.09350198	2.0	2.0	
478	0.75	4	4	1	2.0	2	9.0	1	4	3.0	1	1.0	1	6	2	2	2	2	100	90	100	100		2	33	4	1	1	16	22	6	4	22	0	0	0	0	0	0	0	0	0	0	1	0.09350198	2.0	2.0	
478	0.75	4	4	2	9.0	2	6.0	1	4	4.0	1	0.0	1	5	2	2	2	2	100	90	100	100		2	33	4	1	1	16	22	6	4	22	0	0	0	0	0	0	0	0	0	0	1	0.09350198	2.0	2.0	
478	0.75	5	6	2	6.0	2	2.0	2	2	1.0	2	1.0	1	6	2	2	2	2	100	90	100	100		2	33	4	1	1	16	22	6	4	22	0	0	0	0	0	0	0	0	0	0	1	0.09350198	2.0	2.0	
478	0.75	5	6	1	8.0	1	8.0	2	3	1.0	1	0.0	1	6	2	2	2	2	100	90	100	100		2	33	4	1	1	16	22	6	4	22	0	0	0	0	0	0	0	0	0	0	1	0.09350198	2.0	2.0	
479	0.18	1	2	1	8.0	3	6.0	2	3	1.0	2	0.0	0	1	3	3	3	5	40	0	40	100		5	62	3	1	2	8	34	2	4	96	0	0	0	0	0	0	0	0	0	0	0	0.15763871	1.0	1.0	1.0
479	0.18	1	3	1	2.0	2	4.0	2	1	4.0	3	1.0	1	5	3	3	3	5	40	0	40	100		5	62	3	1	2	8	34	2	4	96	0	0	0	0	0	0	0	0	0	0	0	0.15763871	1.0	1.0	1.0
479	0.18	2	4	2	9.0	1	3.0	3	3	1.0	4	0.0	0	1	3	3	3	5	40	0	40	100		5	62	3	1	2	8	34	2	4	96	0	0	0	0	0	0	0	0	0	0	0	0.15763871	1.0	1.0	1.0
479	0.18	2	4	2	5.0	1	3.0	1	3	4.0	2	1.0	0	4	3	3	3	5	40	0	40	100		5	62	3	1	2	8	34	2	4	96	0	0	0	0	0	0	0	0	0	0	0	0.15763871	1.0	1.0	1.0
479	0.18	3	4	1	1.0	2	1.0	3	1	1.0	1	1.0	0	4	3	3	3	5	40	0	40	100		5	62	3	1	2	8	34	2	4	96	0	0	0	0	0	0	0	0	0	0	0	0.15763871	1.0	1.0	1.0
479	0.18	3	6	2	2.0	1	10.0	3	4	5.0	3	0.0	0	2	3	3	3	5	40	0	40	100		5	62	3	1	2	8	34	2	4	96	0	0	0	0	0	0	0	0	0	0	0	0.15763871	1.0	1.0	1.0
479	0.18	4	4	1	10.0	3	2.0	2	3	3.0	3	0.0	0	1	3	3	3	5	40	0	40	100		5	62	3	1	2	8	34	2	4	96	0	0	0	0	0	0	0	0	0	0	0	0.15763871	1.0	1.0	1.0
479	0.18	4	5	2	6.0	1	10.0	1	1	4.0	4	1.0	0	4	3	3	3	5	40	0	40	100		5	62	3	1	2	8	34	2	4	96	0	0	0	0	0	0	0	0	0	0	0	0.15763871	1.0	1.0	1.0
479	0.18	5	2	1	5.0	2	1.0	1	1	4.0	3	1.0	0	2	3	3	3	5	40	0	40	100		5	62	3	1	2	8	34	2	4	96	0	0	0	0	0	0	0	0	0	0	0	0.15763871	1.0	1.0	1.0
479	0.18	5	6	1	9.0	3	10.0	3	1	3.0	2	0.0	0	2	3	3	3	5	40	0	40	100		5	62	3	1	2	8	34	2	4	96	0	0	0	0	0	0	0	0	0	0	0	0.15763871	1.0	1.0	1.0
480	0.42	1	4	2	5.0	1	4.0	4	3	3.0	3	1.0	1	5	5	4	4	5	50	70	80	90		4	52	2	1	2	11	62	1	6	80	0	0	0	0	0	0	0	0	0	0	0	0.46593508	1.0	1.0	3.0
480	0.42	1	6	2	9.0	1	3.0	3	4	5.0	4	0.0	0	2	5	4	4	5	50	70	80	90		4	52	2	1	2	11	62	1	6	80	0	0	0	0	0	0	0	0	0	0	0	0.46593508	1.0	1.0	3.0
480	0.42	2	1	2	9.0	2	4.0	1	1	3.0	1	1.0	0	3	5	4	4	5	50	70	80	90		4	52	2	1	2	11	62	1	6	80	0	0	0	0	0	0	0	0	0	0	0	0.46593508	1.0	1.0	3.0
480	0.42	2	2	1	10.0	2	9.0	2	2	3.0	1	0.0	0	2	5	4	4	5	50	70	80	90		4	52	2	1	2	11	62	1	6	80	0	0	0	0	0	0	0	0	0	0	0	0.46593508	1.0	1.0	3.0
480	0.42	3	5	1	10.0	1	11.0	1	3	1.0	4	1.0	0	4	5	4	4	5	50	70	80	90		4	52	2	1	2	11	62	1	6	80	0	0	0	0	0	0	0	0	0	0	0	0.46593508	1.0	1.0	3.0
480	0.42	3	5	1	5.0	2	6.0	1	2	3.0	4	0.0	0	3	5	4	4	5	50	70	80	90		4	52	2	1	2	11	62	1	6	80	0	0	0	0	0	0	0	0	0	0	0	0.46593508	1.0	1.0	3.0
480	0.42	4	7	2	1.0	2	9.0	4	4	5.0	2	0.0	0	4	5	4	4	5	50	70	80	90		4	52	2	1	2	11	62	1	6	80	0	0	0	0	0	0	0	0	0	0	0	0.46593508	1.0	1.0	3.0
480	0.42	4	7	2	5.0	2	2.0	2	1	1.0	4	1.0	0	2	5	4	4	5	50	70	80	90		4	52	2	1	2	11	62	1	6	80	0	0	0	0	0	0	0	0	0	0	0	0.46593508	1.0	1.0	3.0
480	0.42	5	3	1	10.0	2	1.0	3	2	4.0	2	0.0	1	5	5	4	4	5	50	70	80	90		4	52	2	1	2	11	62	1	6	80	0	0	0	0	0	0	0	0	0	0	0	0.46593508	1.0	1.0	3.0
480	0.42	5	4	1	1.0	2	3.0	3	3	4.0	1	1.0	0	4	5	4	4	5	50	70	80	90		4	52	2	1	2	11	62	1	6	80	0	0	0	0	0	0	0	0	0	0	0	0.46593508	1.0	1.0	3.0
481	1.7	1	1	2	6.0	1	4.0	1	1	1.0	4	0.0	0	3	4	2	4	5	60	50	50	50		5	56	2	1	2	11	73	1	7	87	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	1.0
481	1.7	1	6	1	7.0	3	5.0	3	3	3.0	3	1.0	1	6	4	2	4	5	60	50	50	50		5	56	2	1	2	11	73	1	7	87	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	1.0
481	1.7	2	2	2	9.0	3	4.0	3	1	2.0	2	0.0	0	2	4	2	4	5	60	50	50	50		5	56	2	1	2	11	73	1	7	87	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	1.0
481	1.7	2	3	1	7.0	2	1.0	4	1	4.0	2	1.0	1	6	4	2	4	5	60	50	50	50		5	56	2	1	2	11	73	1	7	87	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	1.0
481	1.7	3	3	1	2.0	1	6.0	3	1	2.0	3	0.0	0	1	4	2	4	5	60	50	50	50		5	56	2	1	2	11	73	1	7	87	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	1.0
481	1.7	3	4	2	4.0	2	2.0	1	2	4.0	2	1.0	1	7	4	2	4	5	60	50	50	50		5	56	2	1	2	11	73	1	7	87	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	1.0
481	1.7	4	5	1	5.0	1	4.0	1	1	5.0	3	1.0	1	7	4	2	4	5	60	50	50	50		5	56	2	1	2	11	73	1	7	87	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	1.0
481	1.7	4	4	2	2.0	1	1.0	4	1	5.0	4	0.0	0	1	4	2	4	5	60	50	50	50		5	56	2	1	2	11	73	1	7	87	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	1.0
481	1.7	5	6	1	8.0	1	6.0	3	3	2.0	2	1.0	1	7	4	2	4	5	60	50	50	50		5	56	2	1	2	11	73	1	7	87	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	1.0
481	1.7	5	6	1	4.0	1	1.0	2	3	5.0	4	0.0	0	1	4	2	4	5	60	50	50	50		5	56	2	1	2	11	73	1	7	87	0	0	0	0	0	0	0	0	0	0	0		1.0	1.0	1.0
482		1																																														3.0
482		1																																														3.0
482		2																																														3.0
482		2																																														3.0
482		3																																														3.0
482		3																																														3.0
482		4																																														3.0
482		4																																														3.0
482		5																																														3.0
482		5																																														3.0
483	0.83	1	5	1	3.0	1	6.0	4	3	4.0	4	1.0	1	7	5	3	4	4	100	50	50	30		4	39	2	4	2	7	93	6	5	5	0	0	0	0	0	0	0	0	0	0	0		1.0	2.0	2.0
483	0.83	1	2	2	6.0	2	9.0	1	3	3.0	4	0.0	1	7	5	3	4	4	100	50	50	30		4	39	2	4	2	7	93	6	5	5	0	0	0	0	0	0	0	0	0	0	0		1.0	2.0	2.0
483	0.83	2	4	1	5.0	1	4.0	3	2	5.0	4	0.0	1	5	5	3	4	4	100	50	50	30		4	39	2	4	2	7	93	6	5	5	0	0	0	0	0	0	0	0	0	0	0		1.0	2.0	2.0
483	0.83	2	5	2	7.0	1	8.0	2	1	3.0	3	1.0	1	7	5	3	4	4	100	50	50	30		4	39	2	4	2	7	93	6	5	5	0	0	0	0	0	0	0	0	0	0	0		1.0	2.0	2.0
483	0.83	3	1	2	2.0	1	7.0	3	2	4.0	2	1.0	1	7	5	3	4	4	100	50	50	30		4	39	2	4	2	7	93	6	5	5	0	0	0	0	0	0	0	0	0	0	0		1.0	2.0	2.0
483	0.83	3	5	1	9.0	1	1.0	4	2	3.0	2	0.0	1	7	5	3	4	4	100	50	50	30		4	39	2	4	2	7	93	6	5	5	0	0	0	0	0	0	0	0	0	0	0		1.0	2.0	2.0
483	0.83	4	7	2	9.0	2	8.0	4	3	1.0	4	1.0	1	7	5	3	4	4	100	50	50	30		4	39	2	4	2	7	93	6	5	5	0	0	0	0	0	0	0	0	0	0	0		1.0	2.0	2.0
483	0.83	4	5	1	6.0	2	7.0	1	4	5.0	1	0.0	1	7	5	3	4	4	100	50	50	30		4	39	2	4	2	7	93	6	5	5	0	0	0	0	0	0	0	0	0	0	0		1.0	2.0	2.0
483	0.83	5	4	1	4.0	2	6.0	1	1	5.0	3	0.0	1	7	5	3	4	4	100	50	50	30		4	39	2	4	2	7	93	6	5	5	0	0	0	0	0	0	0	0	0	0	0		1.0	2.0	2.0
483	0.83	5	7	1	2.0	2	3.0	4	1	2.0	2	1.0	1	7	5	3	4	4	100	50	50	30		4	39	2	4	2	7	93	6	5	5	0	0	0	0	0	0	0	0	0	0	0		1.0	2.0	2.0
484		1																																														2.0
484		1																																														2.0
484		2																																														2.0
484		2																																														2.0
484		3																																														2.0
484		3																																														2.0
484		4																																														2.0
484		4																																														2.0
484		5																																														2.0
484		5																																														2.0
485	1.82	1	7	2	8.0	1	7.0	3	4	2.0	3	1.0	1	5	4	3	3	3	80	70	80	80		3	70	2	1	2	9	93	6	5	56	0	0	0	0	0	0	0	0	0	0	0	0.17213379	1.0	2.0	2.0
485	1.82	1	6	1	5.0	2	1.0	1	4	5.0	1	0.0	0	3	4	3	3	3	80	70	80	80		3	70	2	1	2	9	93	6	5	56	0	0	0	0	0	0	0	0	0	0	0	0.17213379	1.0	2.0	2.0
485	1.82	2	1	1	3.0	2	6.0	1	1	1.0	1	0.0	1	6	4	3	3	3	80	70	80	80		3	70	2	1	2	9	93	6	5	56	0	0	0	0	0	0	0	0	0	0	0	0.17213379	1.0	2.0	2.0
485	1.82	2	3	2	2.0	2	9.0	3	2	1.0	1	1.0	1	5	4	3	3	3	80	70	80	80		3	70	2	1	2	9	93	6	5	56	0	0	0	0	0	0	0	0	0	0	0	0.17213379	1.0	2.0	2.0
485	1.82	3	6	1	1.0	2	6.0	2	3	4.0	2	1.0	0	4	4	3	3	3	80	70	80	80		3	70	2	1	2	9	93	6	5	56	0	0	0	0	0	0	0	0	0	0	0	0.17213379	1.0	2.0	2.0
485	1.82	3	2	2	5.0	2	3.0	3	4	4.0	2	0.0	0	3	4	3	3	3	80	70	80	80		3	70	2	1	2	9	93	6	5	56	0	0	0	0	0	0	0	0	0	0	0	0.17213379	1.0	2.0	2.0
